timestamp, relative_time, rr_sincestart, rr
1442452031073, 12615337, 12821545, 847
1442452032071, 12616335, 12822476, 931
1442452033068, 12617332, 12823344, 868
1442452034066, 12618330, 12824170, 826
1442452035063, 12619327, 12824990, 820
1442452036060, 12620324, 12825815, 825
1442452036060, 12620324, 12826627, 812
1442452037057, 12621321, 12827433, 806
1442452038055, 12622319, 12828225, 792
1442452039052, 12623316, 12829049, 824
1442452040050, 12624314, 12829920, 871
1442452041048, 12625312, 12830841, 921
1442452041048, 12625312, 12831749, 908
1442452042046, 12626310, 12832695, 946
1442452043042, 12627306, 12833681, 986
1442452044039, 12628303, 12834655, 974
1442452045037, 12629301, 12835706, 1051
1442452046035, 12630299, 12836785, 1079
1442452047033, 12631297, 12837809, 1024
1442452048031, 12632295, 12838863, 1054
1442452049027, 12633291, 12839939, 1076
1442452050023, 12634287, 12840971, 1032
1442452051023, 12635287, 12841970, 999
1442452052021, 12636285, 12843063, 1093
1442452053022, 12637286, 12844138, 1075
