timestamp, relative_time, rr_sincestart, rr
1442316462812, 477793, 437302, 721
1442316462812, 477793, 438028, 726
1442316463815, 478796, 438723, 695
1442316464827, 479808, 439423, 700
1442316464827, 479808, 440102, 679
1442316465809, 480790, 440755, 653
1442316466904, 481885, 441416, 661
1442316466904, 481885, 442058, 642
1442316467804, 482785, 442684, 626
1442316468896, 483877, 443313, 629
1442316468896, 483877, 443941, 628
1442316469893, 484874, 444557, 616
1442316469893, 484874, 445179, 622
1442316470797, 485778, 445799, 620
1442316471796, 486777, 446397, 598
1442316471796, 486777, 446995, 598
1442316472791, 487772, 447590, 595
1442316472791, 487772, 448181, 591
1442316473882, 488863, 448764, 583
1442316473882, 488863, 449345, 581
1442316474884, 489865, 449933, 588
1442316475877, 490858, 450517, 584
1442316475877, 490858, 451101, 584
1442316476782, 491763, 451684, 583
1442316476782, 491763, 452279, 595
1442316477880, 492861, 452867, 588
1442316477880, 492861, 453463, 596
1442316478874, 493855, 454065, 602
1442316480365, 495346, 454673, 608
1442316480365, 495346, 455260, 587
1442316480771, 495752, 455866, 606
1442316480771, 495752, 456472, 606
1442316481767, 496748, 457076, 604
1442316482766, 497747, 457690, 614
1442316482766, 497747, 458302, 612
1442316483765, 498746, 458908, 606
1442316483765, 498746, 459505, 597
1442316484762, 499743, 460108, 603
1442316485853, 500834, 460708, 600
1442316485853, 500834, 461303, 595
1442316486757, 501738, 461900, 597
1442316487754, 502735, 462501, 601
1442316487754, 502735, 463115, 614
1442316488971, 503952, 463745, 630
1442316489750, 504731, 464359, 614
1442316489750, 504731, 464989, 630
1442316490746, 505727, 465633, 644
1442316491836, 506817, 466276, 643
1442316491836, 506817, 466901, 625
1442316492836, 507817, 467532, 631
1442316492836, 507817, 468175, 643
1442316493832, 508813, 468795, 620
1442316494737, 509718, 469426, 631
1442316494737, 509718, 470064, 638
1442316495799, 510780, 470675, 611
1442316495799, 510780, 471306, 631
1442316497230, 512211, 471931, 625
1442316497729, 512710, 472535, 604
1442316497729, 512710, 473147, 612
1442316498727, 513708, 473754, 607
1442316498727, 513708, 474361, 607
1442316499723, 514704, 474952, 591
1442316500814, 515795, 475548, 596
1442316500814, 515795, 476143, 595
1442316501812, 516793, 476739, 596
1442316501812, 516793, 477346, 607
1442316502810, 517791, 477957, 611
1442316503715, 518696, 478569, 612
1442316503715, 518696, 479189, 620
1442316504712, 519693, 479836, 647
1442316504712, 519693, 480471, 635
1442316505709, 520690, 481107, 636
1442316506717, 521698, 481761, 654
1442316506717, 521698, 482390, 629
1442316507796, 522777, 483033, 643
1442316508702, 523683, 483675, 642
1442316508702, 523683, 484295, 620
1442316509699, 524680, 484928, 633
1442316509699, 524680, 485529, 601
1442316510697, 525678, 486145, 616
1442316511792, 526773, 486760, 615
1442316511792, 526773, 487388, 628
1442316512691, 527672, 488045, 657
1442316512691, 527672, 488721, 676
1442316514283, 529264, 489389, 668
1442316514687, 529668, 490092, 703
1442316514687, 529668, 490757, 665
1442316516280, 531261, 491422, 665
1442316517278, 532259, 492094, 672
1442316517278, 532259, 492765, 671
1442316518277, 533258, 493444, 679
1442316519268, 534249, 494162, 718
1442316520173, 535154, 494973, 811
1442316520173, 535154, 495726, 753
1442316521263, 536244, 496569, 843
1442316522261, 537242, 497457, 888
